,Info,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue,Red,Red,Red,Red,Red,Red,Red,Red,Red,Red
,MatchID,Middle,Middle,Top,Top,ADC,ADC,Support,Support,Jungle,Jungle,Middle,Middle,Top,Top,ADC,ADC,Support,Support,Jungle,Jungle
,Address,Kills,Assist,Kills,Assist,Kills,Assist,Kills,Assist,Kills,Assist,Kills,Assist,Kills,Assist,Kills,Assist,Kills,Assist,Kills,Assist
3807,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/780447?gameHash=e4ad8986e60005d1,1,4,4,3,1,7,1,6,1,5,2,13,6,5,7,7,1,13,4,7
3808,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/780449?gameHash=08a569139fc6cc26,2,5,0,5,2,5,0,6,4,3,0,1,0,0,1,0,0,1,0,0
3809,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/790468?gameHash=45acfd5a547cd2f9,1,7,1,5,5,4,1,7,1,5,4,11,2,7,6,9,1,15,5,10
3810,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/790471?gameHash=e56a49e253bc3d76,5,4,1,5,3,1,1,7,0,10,2,4,4,1,0,5,0,6,0,4
3811,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/790473?gameHash=ddb2d69e8a81cc4d,2,3,1,1,2,3,1,5,0,3,7,10,1,11,5,10,1,15,9,12
3812,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/790610?gameHash=5523e455623bbce2,7,7,1,9,7,6,0,13,1,11,5,2,3,4,0,6,0,3,0,6
3813,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/790611?gameHash=f6e49ab11b81db19,6,3,1,4,0,7,2,6,0,7,8,8,2,6,4,9,0,8,4,6
3814,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/790612?gameHash=6ddd2c078f906f45,7,4,5,7,2,8,1,10,3,9,1,0,1,1,0,2,1,0,0,1
3815,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/780631?gameHash=a722c3fdbd3688fb,6,5,2,9,6,7,0,13,1,8,3,8,2,3,8,3,1,7,0,7
3816,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/780632?gameHash=7c81c5fc205b832c,0,5,1,1,2,0,0,2,2,2,3,3,0,5,5,2,0,6,0,6
3817,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/780633?gameHash=8306f50946773f99,1,6,2,4,6,3,0,6,1,6,2,3,0,4,4,0,0,4,1,3
3818,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/780634?gameHash=e098ee27f0452a41,5,2,1,7,2,6,1,7,1,6,3,1,1,2,0,3,0,2,1,3
3819,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/780635?gameHash=9d34897eee0b14c7,2,4,0,7,4,3,1,2,0,4,1,7,3,4,5,5,0,9,1,8
3820,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/790664?gameHash=9ec17f736d93f10c,1,9,2,7,4,11,2,11,6,9,1,0,0,0,0,1,0,1,0,1
3821,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/790674?gameHash=7f642c9d3ca00da7,4,1,0,3,1,3,1,4,1,4,7,6,1,14,4,9,1,14,8,8
3822,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/790675?gameHash=1c7b31d2adb18ca1,6,4,6,10,4,4,0,9,4,13,2,3,3,2,3,2,0,4,1,5
3823,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1030151?gameHash=7ad337c334dfebc6,4,2,0,6,2,3,0,4,1,3,4,3,6,4,0,5,1,4,1,1
3824,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1030155?gameHash=bf499dc512804dba,6,3,2,5,1,5,1,7,1,5,4,6,3,9,3,7,1,9,2,8
3825,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1030158?gameHash=8a2d5f4348eb0ea5,3,2,0,0,1,2,0,3,2,2,4,3,0,6,1,5,1,5,7,2
3826,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1020178?gameHash=88bddf3ccc98c390,4,11,4,13,6,9,3,15,7,9,2,1,0,4,1,3,2,1,1,1
3827,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1030167?gameHash=ed8c56a1f4ff8bfa,1,6,3,1,5,3,1,6,0,7,1,2,2,2,2,3,1,6,2,4
3828,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1030197?gameHash=266b87c7b1745a35,2,3,0,1,1,4,1,3,5,1,4,6,2,8,2,4,0,4,4,2
3829,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1030209?gameHash=75493124e8422dfb,3,10,6,9,6,11,0,6,5,7,3,3,2,2,2,3,1,5,1,2
3830,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1030213?gameHash=e32e3680be364d94,4,5,1,7,5,6,2,9,1,4,2,6,1,5,3,4,1,7,1,2
3831,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1030232?gameHash=1aa5ad5038856c1a,8,6,1,8,0,6,2,9,5,7,7,5,3,4,1,2,3,12,4,1
3832,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1020301?gameHash=47c305b3a4b7e16b,4,2,3,5,0,5,0,2,3,3,1,0,0,2,0,3,0,2,2,1
3833,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1020315?gameHash=e0c1b03d0a8e3ea6,0,1,0,1,1,1,0,2,2,1,3,9,3,7,2,6,1,1,7,5
3834,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1020316?gameHash=9cd174545deb61c5,4,5,3,5,3,3,3,5,1,7,0,5,1,4,6,3,1,7,4,3
3835,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1020328?gameHash=f127c98ad6e814d0,8,6,3,8,6,6,1,7,6,8,2,0,0,2,0,0,0,0,1,2
3836,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1020423?gameHash=8dde61519c8a3852,2,1,0,0,0,1,0,3,1,2,3,5,1,5,3,4,0,7,4,2
3837,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1020426?gameHash=efa905e56ad76f68,3,9,3,9,3,11,0,14,8,6,6,4,2,5,1,11,2,11,3,7
3838,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1020431?gameHash=1c2d2f34c24e6645,3,14,8,11,5,10,3,10,6,10,5,5,3,1,4,7,0,8,2,5
3839,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1020437?gameHash=c4ea3dd39f096598,2,5,6,2,6,5,1,7,1,9,5,0,0,3,1,1,0,5,1,3
3840,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1020441?gameHash=c510abba0fbc673a,0,3,3,1,0,2,0,2,3,0,2,6,3,1,1,6,0,7,2,3
3841,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1020466?gameHash=daf739ce5a704cce,4,5,1,8,4,10,0,11,9,5,6,5,0,6,2,5,0,6,4,6
3842,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1020476?gameHash=65f9f2e47030993e,2,6,1,8,5,5,0,8,6,6,1,3,2,2,1,8,2,7,3,3
3843,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1020488?gameHash=8874c4f2c1ba85ad,4,3,4,3,1,6,0,8,2,6,1,2,4,2,1,1,0,1,2,3
3844,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1020522?gameHash=a68d2056e5c6b49b,2,2,2,5,4,1,0,3,0,6,7,7,3,6,5,5,0,14,4,11
3845,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060007?gameHash=38c9933b73dc178e,5,6,4,9,8,8,0,15,1,11,0,3,2,2,2,2,0,3,0,2
3846,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060014?gameHash=276ccda6e5ae241f,1,4,4,1,0,3,0,5,1,0,2,4,3,7,4,4,2,7,4,5
3847,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060016?gameHash=f08693a2a645ec0b,6,8,1,11,4,11,3,11,5,5,7,7,2,8,6,10,0,16,2,7
3848,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060017?gameHash=97f24b2b42927a00,3,1,1,3,0,4,0,4,1,3,3,4,0,9,7,4,0,8,1,8
3849,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060022?gameHash=3ed82ac2e11d1e02,2,2,2,1,0,3,0,3,1,3,4,6,1,6,3,2,1,5,4,6
3850,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060050?gameHash=69abc5981e737766,5,5,5,6,0,10,0,12,4,5,5,6,0,9,4,4,0,5,3,7
3851,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060068?gameHash=34c2d371eb319b57,1,6,5,7,2,7,0,9,10,6,2,2,0,1,2,1,0,2,0,1
3852,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060073?gameHash=e6eef24a22ebffb1,0,2,1,0,2,1,0,2,0,2,7,9,2,7,1,5,4,7,5,6
3853,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060083?gameHash=91559a934524e702,10,7,3,13,10,7,3,15,3,14,6,8,2,15,11,10,0,12,7,11
3854,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060097?gameHash=a033059fdc97aa0f,0,3,1,2,0,2,0,2,7,1,2,1,1,3,4,3,0,6,1,6
3855,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060107?gameHash=3d456cd8ce103b25,1,2,0,3,2,1,1,0,1,0,6,5,3,5,2,8,3,10,6,7
3856,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060108?gameHash=c7e9490ed9dd7c6a,1,16,6,6,4,13,2,14,7,7,4,10,1,15,12,8,1,13,3,11
3857,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060120?gameHash=f2afa79094d2dbe8,3,5,1,1,4,3,2,7,2,5,5,5,2,8,5,6,0,9,8,2
3858,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1090087?gameHash=436c432625089e4d,2,4,5,8,3,7,0,9,4,8,3,9,1,3,4,8,1,7,6,4
3859,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1090100?gameHash=9c0fc4f517c42ffa,5,6,0,13,0,12,3,6,8,5,6,1,0,4,2,4,1,3,2,5
3860,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1090103?gameHash=782c933429d2ba20,3,13,4,9,6,15,4,16,7,8,2,5,2,5,2,5,1,8,2,4
3861,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1090105?gameHash=c8f2e645902f2f6a,4,3,3,8,5,4,1,6,5,4,0,1,0,1,0,1,1,0,1,1
3862,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1090114?gameHash=e9a0ac9037117fb9,0,0,0,1,1,0,0,1,0,1,5,9,2,6,1,6,0,6,8,3
3863,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1080148?gameHash=1fd163c502b9b6fb,3,5,2,6,5,5,1,6,2,6,0,2,4,2,3,3,0,5,1,2
3864,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1080165?gameHash=d415d11c44eb7941,5,6,0,8,5,4,1,7,2,7,1,3,0,3,2,1,0,3,1,3
3865,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1080174?gameHash=2aa18b60b96b5f29,8,4,1,9,3,9,0,10,1,7,0,1,0,1,1,0,0,1,0,0
3866,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1080211?gameHash=0dd958084f9e0e67,1,1,0,2,0,2,1,2,1,1,7,1,0,6,1,5,2,9,4,5
3867,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1080256?gameHash=fc77497671da4c4e,2,4,0,5,4,1,0,5,0,3,2,8,2,4,2,5,1,5,5,7
3868,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1080270?gameHash=a90a5ba6ed09836a,2,3,3,4,1,6,0,12,6,6,1,1,0,4,1,2,0,4,2,2
3869,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1080274?gameHash=c41baa4381019a78,3,5,1,8,1,5,1,7,3,3,1,0,1,0,0,0,0,2,0,1
3870,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1080294?gameHash=ac9427f2b80ff989,2,2,0,5,3,1,0,2,4,2,9,8,4,2,3,10,3,8,1,14
3871,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1080295?gameHash=a372c2157ee1416f,12,6,4,12,5,11,1,6,1,11,5,5,3,5,1,4,0,6,5,4
3872,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1090271?gameHash=5b4f2e8bd1cf7166,0,0,0,1,1,0,0,0,0,0,2,3,4,3,1,8,2,7,2,5
3873,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1090275?gameHash=c134ab8828d89676,7,11,1,13,7,11,1,19,11,11,12,5,1,12,5,9,0,14,3,6
3874,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1090277?gameHash=5333becc0ad10742,2,5,1,7,5,3,2,9,2,8,1,0,0,1,0,2,0,2,2,1
3875,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1090279?gameHash=e71445e83b659626,6,4,2,4,1,9,0,11,8,7,9,3,1,3,2,9,1,6,2,8
3876,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1090284?gameHash=b2332294881491e8,3,2,0,5,1,3,1,5,3,3,6,5,2,10,2,10,1,13,7,6
3877,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1090308?gameHash=1b43c387a26bb388,2,7,2,4,2,5,1,5,2,3,5,3,5,6,1,10,1,11,4,7
3878,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1090311?gameHash=7930fcc604d568a0,8,3,3,9,1,9,1,11,3,6,1,1,0,2,0,3,0,3,3,1
3879,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1090314?gameHash=0c28ee7d01a09cc3,0,1,0,2,2,0,0,0,0,2,2,6,2,7,3,8,0,9,5,4
3880,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1090321?gameHash=bbef5f01a9ba4c87,5,4,6,5,2,7,0,5,2,3,3,0,0,2,0,0,0,0,0,3
3881,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1080397?gameHash=257beaa87440ff61,0,4,1,4,2,4,0,6,4,2,1,7,4,10,2,9,2,9,5,6
3882,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1080405?gameHash=aa6cea2bdfa08f9f,5,19,9,14,8,13,2,9,4,15,2,7,4,4,5,3,2,7,3,9
3883,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1080407?gameHash=2519d2dfae6e2e6a,3,7,6,3,4,7,1,11,2,10,2,2,1,2,0,3,0,3,1,1
3884,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1080423?gameHash=4816f42551076e41,9,5,3,10,3,9,0,16,5,7,2,1,0,5,4,3,1,7,2,4
3885,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1100045?gameHash=88109f4bdf8107bd,1,1,0,1,0,1,1,2,1,0,2,2,1,2,4,1,0,7,1,5
3886,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1100047?gameHash=7ead57a0c0e5a964,3,8,2,8,3,5,1,8,4,6,0,0,1,1,3,2,2,3,1,1
3887,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1100048?gameHash=e55a7f74df04a0dd,3,2,2,4,1,4,1,5,1,4,0,0,0,0,0,0,0,0,0,0
3888,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1100056?gameHash=f7cc18e4315c7823,1,3,0,1,1,1,0,3,2,2,3,7,2,8,3,6,0,12,4,4
3889,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1100057?gameHash=f9cf7e05877a5bc8,3,6,0,7,5,6,0,10,3,7,1,0,0,3,1,0,0,1,1,2
3890,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1100160?gameHash=d52e367b09e2cd36,4,8,3,9,2,6,1,10,5,3,3,2,3,1,0,1,0,4,2,2
3891,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1100168?gameHash=275bf3d31381a0ff,11,6,3,14,6,9,0,14,2,11,4,9,3,3,3,5,3,7,2,11
3892,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1100170?gameHash=fb183fba66765857,7,5,4,12,3,8,0,9,6,4,2,1,0,3,0,3,1,3,1,1
3893,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1100182?gameHash=875fda8602db06c1,2,3,4,2,1,4,0,3,1,6,5,6,2,11,5,8,0,13,6,6
3894,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1100254?gameHash=99160efe74959812,4,3,4,3,1,5,0,7,1,4,0,2,1,2,0,1,1,3,3,1
3895,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1100264?gameHash=36de5ece6b9fa56b,6,8,0,13,6,11,1,15,8,7,1,1,2,1,1,5,0,5,4,1
3896,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1100269?gameHash=c733ccfa1f1edecc,2,1,0,3,0,2,0,4,3,0,1,0,0,1,0,0,0,0,0,0
3897,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1100283?gameHash=aad4e021b0d64f54,1,2,2,0,0,2,0,2,2,3,4,2,2,4,2,2,0,5,4,3
3898,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1100314?gameHash=fe47917dada6bd37,1,1,1,0,0,1,0,2,0,1,2,4,1,5,3,5,1,9,3,6
3899,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1100316?gameHash=165557e2d222f401,5,2,2,5,0,8,1,7,1,5,4,8,0,8,7,7,1,14,4,8
3900,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1100329?gameHash=acabf2b20f961421,5,2,1,6,2,7,1,8,1,5,0,1,0,0,3,1,0,3,1,3
3901,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1100340?gameHash=90ce14c0e049c6fa,2,7,4,8,6,6,0,7,5,5,6,6,1,9,4,7,0,8,7,9
3902,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1100425?gameHash=69fdce2999e44113,0,1,0,1,0,0,0,0,1,0,2,7,2,7,2,5,0,10,7,2
3903,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1100433?gameHash=e4f339c1bd5af0e4,5,2,4,0,0,6,1,3,0,6,2,1,0,2,1,3,0,4,1,1
3904,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1100435?gameHash=443f673d5d1463bb,8,7,4,7,2,9,1,10,3,7,1,1,1,1,0,4,0,4,2,2
3905,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1100436?gameHash=0aa7038786e19c70,4,4,3,6,1,3,0,4,1,2,1,2,0,3,4,0,0,4,0,3
3906,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1100455?gameHash=db415fb8bb5a925a,3,1,1,4,0,3,0,3,1,2,6,2,0,11,4,5,1,11,1,6
3907,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1100515?gameHash=3e7c4c7525329b90,2,0,2,5,3,5,1,7,4,3,0,0,0,0,0,1,0,1,1,0
3908,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1100526?gameHash=2d5ae04af4b2b033,5,7,2,8,2,8,1,12,9,7,0,2,1,0,0,3,0,2,4,1
3909,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1100537?gameHash=53113e70afcc3b72,4,2,3,7,5,5,0,12,1,5,0,2,3,0,0,1,0,1,0,2
3910,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1100546?gameHash=752d9747f83dddae,1,7,7,2,0,7,1,6,8,4,3,0,0,1,0,1,0,2,0,2
3911,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1130028?gameHash=b5984b2ac95207a4,3,3,0,7,4,4,1,7,4,6,3,3,3,1,4,3,0,7,1,4
3912,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1130033?gameHash=04f2f07b3f7a9d83,7,0,1,5,0,5,0,7,3,5,12,7,3,8,2,13,1,14,4,13
3913,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1130034?gameHash=ba7180ceb7d1ffd5,2,1,1,1,0,0,0,0,0,1,1,1,0,2,0,2,0,2,1,0
3914,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1130046?gameHash=8825f5b84e4ef89a,2,5,1,6,0,2,0,3,6,2,0,3,0,2,0,3,1,2,2,1
3915,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1130098?gameHash=13d137c3fc48b06e,2,9,7,7,3,8,2,11,3,11,5,5,2,8,6,6,0,12,3,8
3916,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1130115?gameHash=5387dedbf7633081,4,13,2,13,10,9,6,12,5,11,10,5,1,5,4,11,2,12,4,8
3917,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1130116?gameHash=6696dc40a167f8df,5,7,2,9,7,4,0,12,1,10,5,5,2,9,1,10,2,11,4,7
3918,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1130128?gameHash=be227e0af2374ee1,3,6,2,4,5,8,1,12,4,5,4,1,1,1,0,2,1,3,2,5
3919,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1130129?gameHash=ca681c3639d09321,0,3,0,3,1,2,0,3,2,1,5,9,0,12,7,5,0,14,3,9
3920,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1130133?gameHash=90c469846b095f78,9,3,2,8,1,10,2,16,6,5,1,0,0,1,1,0,0,1,0,2
3921,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1130137?gameHash=7c811ff5bf029474,4,11,2,13,6,6,0,18,7,5,1,2,2,3,1,2,0,3,3,4
3922,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1130139?gameHash=d3b5d4a1b4b2abba,0,1,0,2,2,1,0,3,1,1,4,3,4,8,1,10,0,11,3,7
3923,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1130154?gameHash=b78acf56eece1674,5,4,2,5,5,7,0,13,6,5,0,0,0,0,0,0,0,0,0,0
3924,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1120531?gameHash=893caa52a32983fb,7,10,4,6,4,8,0,14,8,7,4,8,3,11,9,4,1,13,3,7
3925,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1120535?gameHash=58cf7b1c9baedf84,3,4,2,3,1,5,0,7,2,3,6,7,1,8,3,10,3,14,8,2
3926,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1120537?gameHash=91f1c9b2d86f23bd,1,2,2,3,2,0,1,1,1,2,4,9,5,7,3,11,0,14,7,7
3927,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1120538?gameHash=ac0a5a96f31be592,3,12,3,11,7,10,1,14,6,8,1,4,2,1,1,4,1,4,1,2
3928,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1120549?gameHash=5e1fac63bb67234f,4,11,2,10,4,7,0,13,6,7,1,5,1,4,8,3,0,9,1,4
3929,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1130578?gameHash=f988c661384a0d2d,1,0,1,1,1,0,0,2,0,2,4,3,3,5,3,5,2,6,2,2
3930,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1130579?gameHash=74c9514d6f5b675e,8,12,0,8,6,7,4,14,4,9,2,1,1,0,0,3,0,4,1,3
3931,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1130590?gameHash=5819892d754cf22c,1,0,0,1,0,0,0,1,0,0,3,3,1,6,2,4,0,7,3,2
3932,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1130591?gameHash=f08f7fb9bf6fa5d5,8,5,5,7,4,4,2,9,1,11,0,3,2,0,3,2,1,3,0,3
3933,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1130592?gameHash=8663d2a752587ec3,2,0,0,2,0,1,0,2,0,1,9,2,0,9,2,6,2,10,5,5
3934,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1130594?gameHash=87a209c48be15439,3,11,4,5,4,8,1,13,8,4,3,1,0,4,3,4,1,4,1,5
3935,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140145?gameHash=f0d9c3aee8fb1965,6,4,1,8,2,4,1,6,5,5,3,5,3,5,3,7,1,5,2,5
3936,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140156?gameHash=957a4c3a1e0a6b0b,4,5,4,4,1,10,1,7,2,5,5,6,2,9,1,5,2,5,6,5
3937,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140161?gameHash=b573969abb7bf82d,8,9,2,13,2,9,1,13,5,7,2,11,5,10,8,5,0,11,4,13
3938,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140169?gameHash=7c2e662c4f676ce4,5,2,1,8,4,4,0,8,0,7,0,3,0,2,1,0,0,2,3,1
3939,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140170?gameHash=6a939f27312b56b0,10,5,4,1,2,9,1,11,1,11,7,11,6,8,6,11,0,14,4,17
3940,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140260?gameHash=701faf6227620607,0,1,0,1,2,0,0,2,0,1,5,11,5,5,3,9,0,11,3,8
3941,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140262?gameHash=6ab64ed79c1262bf,3,1,1,2,1,1,2,2,1,5,2,11,4,7,3,5,2,4,5,4
3942,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140265?gameHash=63d6fb5af656f032,0,7,3,4,4,3,1,6,3,6,1,0,0,0,0,1,1,0,1,1
3943,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140280?gameHash=f4587a5fc8d844d1,1,1,2,2,0,7,3,5,2,5,8,6,4,9,0,7,1,9,2,6
3944,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140443?gameHash=1375e9d6f31a7b3c,4,8,4,8,0,10,4,5,4,10,5,3,3,6,0,5,1,6,0,6
3945,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140454?gameHash=d6686f0ff7133ea0,0,5,0,4,5,3,2,6,1,7,1,0,0,1,0,0,0,0,0,1
3946,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140457?gameHash=bda31bb03b89c09a,1,12,1,9,5,9,3,9,6,6,1,2,0,0,3,4,2,5,1,4
3947,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140466?gameHash=9bcc9d834c785d69,6,2,2,9,1,8,0,8,2,6,8,7,1,12,5,6,1,9,0,8
3948,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/780441?gameHash=45dfe4e4b67d5387,4,2,1,2,0,1,0,4,2,4,4,6,4,8,4,6,2,10,0,8
3949,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140478?gameHash=117981d144dbca21,2,8,5,7,3,9,0,12,4,7,1,0,0,2,0,3,1,2,1,0
